,Unnamed: 0,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact,Region,State,Zone,Product_comparison,Tech_score,Purchase_power,Thinking_score,service_category
901,901,902,25,Male,Young,Vellore,219,Mobile/Tablet,Android,No,1,3,31,12,89528,72517,19,1,2,10,Technical_Queries,Customer_support,4,0,Non Metro,Tamil Nadu,South,3,2,6,5,Gold1
902,902,903,32,Female,Young,Siliguri,176,Mobile/Tablet,Android,Yes,1,4,55,22,89528,68936,23,0,0,35,Parts_change,Service_center,4,1752,Non Metro,Assam,East,9,4,6,5,Gold1
903,903,904,57,Male,Old,Erode,115,Laptop/PC,Windows,No,3,1,30,9,47192,38225,19,0,0,14,Product_upgrade,Customer_support,5,14157,Non Metro,Tamil Nadu,South,3,2,5,3,Silver1
904,904,905,24,Male,Young,Tiruvannamalai,169,Mobile/Tablet,iOS,No,2,1,39,15,86114,75780,12,0,0,15,Product_upgrade,Customer_support,3,25834,Non Metro,Andhra Pradesh,South,9,4,10,5,Platinum1
905,905,906,27,Male,Young,Nanded,204,Laptop/PC,Linux,No,1,1,50,20,89528,68936,23,1,4,8,Parts_change,Service_center,5,1708,Non Metro,Maharashtra,South,9,9,6,5,Gold2
906,906,907,20,Female,Young,Hubli–Dharwad,189,Laptop/PC,Windows,No,2,4,58,23,86114,75780,12,0,0,38,Product_upgrade,Customer_support,3,25834,Non Metro,Karnartaka,South,3,2,6,5,Gold1
907,907,908,42,Male,Middle,Rajahmundry,85,Laptop/PC,Windows,Yes,3,4,30,9,47192,44832,5,1,0,12,Technical_Queries,Remote_sharing,4,0,Non Metro,Andhra Pradesh,South,3,2,5,3,Silver1
908,908,909,60,Female,Old,Kolhapur,126,Laptop/PC,Linux,Yes,5,6,7,2,78227,60234,23,0,0,27,Product_upgrade,Customer_support,2,23468,Non Metro,Maharashtra,South,4,9,6,2,Gold2
909,909,910,26,Female,Young,Ghaziabad,177,Laptop/PC,Linux,Yes,2,4,41,16,86114,69752,19,1,8,4,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,8,9,6,5,Gold2
910,910,911,44,Female,Middle,Pondicherry,144,Mobile/Tablet,Android,No,3,4,19,5,47192,41528,12,1,11,1,Technical_Queries,Customer_support,5,0,Non Metro,Tamil Nadu,South,7,4,5,3,Silver1
911,911,912,43,Male,Middle,Gulbarga,76,Laptop/PC,Linux,Yes,3,7,14,4,47192,38225,19,1,1,11,Technical_Queries,Customer_support,5,0,Non Metro,Karnartaka,South,5,8,5,3,Silver2
912,912,913,39,Female,Middle,Firozabad,165,Laptop/PC,Linux,Yes,4,8,38,11,33668,27944,17,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,3,7,3,5,Silver2
913,913,914,44,Male,Middle,Gulbarga,150,Laptop/PC,Linux,Yes,4,6,40,12,33668,29627,12,1,11,1,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,3,7,3,5,Silver2
914,914,915,24,Female,Young,Ranchi,144,Mobile/Tablet,Android,No,3,7,51,20,47192,39169,17,0,0,34,Parts_change,Service_center,4,682,Non Metro,Jharkhand,East,8,4,5,5,Silver1
915,915,916,31,Female,Young,Aligarh,219,Mobile/Tablet,iOS,Yes,0,6,49,19,56323,45621,19,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,8,4,9,5,Platinum1
916,916,917,60,Male,Old,Firozabad,108,Laptop/PC,Windows,No,3,3,6,1,47192,38225,19,1,4,8,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,1,2,5,2,Silver1
917,917,918,40,Male,Middle,Ujjain,79,Laptop/PC,Linux,Yes,3,7,30,9,47192,39169,17,1,2,10,Parts_change,Service_center,4,1144,Non Metro,Punjab,North,4,9,5,3,Silver2
918,918,919,53,Female,Old,Mysore,120,Mobile/Tablet,Android,Yes,5,3,17,5,78227,60234,23,0,0,32,Parts_change,Service_center,4,1671,Non Metro,Karnartaka,South,3,2,6,3,Gold1
919,919,920,22,Male,Young,Jodhpur,179,Laptop/PC,Linux,No,2,3,51,20,86114,66307,23,0,0,38,Product_upgrade,Customer_support,5,25834,Non Metro,Rajasthan,West,4,9,6,5,Gold2
920,920,921,18,Male,Young,Pune,198,Mobile/Tablet,Android,No,2,3,53,21,86114,75780,12,0,0,32,Parts_change,Service_center,4,711,Metro,Maharashtra,South,3,2,6,5,Gold1
921,921,922,18,Male,Young,Pondicherry,135,Mobile/Tablet,Android,Yes,2,3,25,10,86114,81808,5,0,0,30,Product_upgrade,Customer_support,4,25834,Non Metro,Tamil Nadu,South,8,4,6,3,Gold1
922,922,923,37,Male,Middle,Jhansi,99,Laptop/PC,Linux,No,2,3,29,8,86114,69752,19,1,10,2,Technical_Queries,Customer_support,5,0,Non Metro,Uttar Pradesh,North,3,7,6,3,Gold2
923,923,924,51,Male,Old,Jaipur,110,Laptop/PC,Windows,No,3,3,28,8,47192,36337,23,0,0,33,Parts_change,Service_center,5,1117,Non Metro,Rajasthan,West,4,4,5,3,Silver1
924,924,925,33,Female,Young,Jhansi,194,Laptop/PC,Linux,Yes,0,6,49,19,56323,49564,12,0,0,32,Parts_change,Service_center,4,1642,Non Metro,Uttar Pradesh,North,5,8,5,5,Silver2
925,925,926,55,Female,Old,Durgapur,140,Laptop/PC,Windows,No,3,1,30,9,47192,39169,17,0,0,14,Product_upgrade,Customer_support,5,14157,Non Metro,West Bengal,East,4,4,5,3,Silver1
926,926,927,47,Male,Old,Mathura,104,Laptop/PC,Linux,No,3,1,18,5,47192,36337,23,0,0,17,Product_upgrade,Customer_support,5,14157,Non Metro,Uttar Pradesh,North,2,7,5,3,Silver2
927,927,928,45,Male,Middle,Meerut,114,Mobile/Tablet,Android,Yes,2,7,33,9,86114,66307,23,1,10,2,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,7,4,6,4,Gold1
928,928,929,52,Female,Old,Aligarh,126,Laptop/PC,Windows,Yes,4,3,7,2,33668,27271,19,1,4,8,Technical_Queries,Remote_sharing,4,0,Non Metro,Uttar Pradesh,North,2,2,3,2,Silver1
929,929,930,53,Female,Old,Bhavnagar,130,Mobile/Tablet,iOS,No,4,6,17,5,33668,29627,12,1,4,8,Parts_change,Service_center,4,1690,Non Metro,Gujrat,West,3,2,7,3,Gold1
930,930,931,50,Female,Old,Moradabad,128,Laptop/PC,Windows,Yes,4,6,4,1,33668,27271,19,1,8,4,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,2,2,3,2,Silver1
931,931,932,33,Female,Young,Aligarh,134,Laptop/PC,Windows,No,3,6,43,17,47192,38225,19,0,0,39,Product_upgrade,Customer_support,2,14157,Non Metro,Uttar Pradesh,North,7,4,5,5,Silver1
932,932,933,57,Male,Old,Kanpur,114,Mobile/Tablet,Android,No,3,5,2,0,47192,44832,5,0,0,31,Parts_change,Service_center,5,651,Non Metro,Uttar Pradesh,North,4,4,5,2,Silver1
933,933,934,28,Male,Young,Chandigarh,181,Mobile/Tablet,iOS,Yes,2,5,48,19,86114,66307,23,1,7,5,Technical_Queries,Customer_support,4,0,Non Metro,Punjab,North,4,4,10,5,Platinum1
934,934,935,36,Male,Middle,Mathura,71,Mobile/Tablet,iOS,No,3,7,26,7,47192,44832,5,0,0,20,Product_upgrade,Customer_support,3,14157,Non Metro,Uttar Pradesh,North,5,3,9,3,Platinum1
935,935,936,35,Female,Middle,Bhiwandi,153,Mobile/Tablet,iOS,No,3,6,34,10,47192,44832,5,1,0,12,Parts_change,Service_center,4,1458,Non Metro,Maharashtra,South,4,4,9,4,Platinum1
936,936,937,25,Female,Young,Guwahati,135,Laptop/PC,Linux,Yes,0,4,53,21,56323,43368,23,1,1,11,Technical_Queries,Customer_support,4,0,Non Metro,Assam,East,7,9,5,5,Silver2
937,937,938,23,Female,Young,Kannur,182,Laptop/PC,Linux,No,0,10,46,18,56323,46748,17,0,0,24,Parts_change,Service_center,4,2142,Non Metro,Kerela,South,4,9,5,5,Silver2
938,938,939,45,Male,Middle,Gulbarga,115,Mobile/Tablet,Android,No,2,4,37,11,86114,66307,23,0,0,26,Parts_change,Service_center,4,1533,Non Metro,Karnartaka,South,4,4,6,5,Gold1
939,939,940,52,Female,Old,Jabalpur,114,Laptop/PC,Windows,No,4,3,11,3,33668,25924,23,1,0,12,Technical_Queries,Customer_support,4,0,Non Metro,Madhya Pradesh,West,4,4,3,3,Silver1
940,940,941,41,Female,Middle,Amravati,176,Mobile/Tablet,Android,Yes,2,7,16,4,86114,81808,5,0,0,17,Parts_change,Service_center,4,2307,Non Metro,Maharashtra,South,5,3,6,3,Gold1
941,941,942,56,Female,Old,Mysore,107,Laptop/PC,Linux,No,3,6,19,5,47192,44832,5,0,0,18,Product_upgrade,Customer_support,3,14157,Non Metro,Karnartaka,South,2,7,5,3,Silver2
942,942,943,28,Female,Young,Vasai-VirarCity,212,Mobile/Tablet,iOS,No,1,9,55,22,89528,72517,19,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Maharashtra,South,7,4,10,5,Platinum1
943,943,944,49,Female,Old,Gwalior,108,Laptop/PC,Linux,No,3,3,4,1,47192,39169,17,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Madhya Pradesh,West,4,9,5,2,Silver2
944,944,945,39,Male,Middle,Kolhapur,112,Mobile/Tablet,iOS,Yes,3,8,29,8,47192,39169,17,1,12,0,Technical_Queries,Remote_sharing,4,0,Non Metro,Maharashtra,South,7,4,9,3,Platinum1
945,945,946,34,Male,Young,Rajkot,186,Mobile/Tablet,Android,Yes,0,8,49,19,56323,43368,23,1,1,11,Technical_Queries,Customer_support,4,0,Non Metro,Gujrat,West,8,4,5,5,Silver1
946,946,947,54,Female,Old,Vadodara,100,Mobile/Tablet,Android,Yes,3,5,9,2,47192,36337,23,0,0,20,Parts_change,Service_center,5,785,Non Metro,Gujrat,West,4,4,5,2,Silver1
947,947,948,39,Male,Middle,Ranchi,134,Mobile/Tablet,iOS,No,4,6,11,3,33668,29627,12,0,0,34,Parts_change,Service_center,5,2301,Non Metro,Jharkhand,East,4,4,7,3,Gold1
948,948,949,30,Male,Young,Vijayawada,200,Mobile/Tablet,iOS,Yes,2,6,29,11,86114,75780,12,0,0,36,Product_upgrade,Customer_support,2,25834,Non Metro,Andhra Pradesh,South,7,4,10,4,Platinum1
949,949,950,58,Female,Old,Vadodara,137,Laptop/PC,Windows,Yes,5,3,13,3,78227,60234,23,1,2,10,Parts_change,Service_center,5,1307,Non Metro,Gujrat,West,2,2,6,3,Gold1
950,950,951,41,Male,Middle,Amritsar,178,Laptop/PC,Windows,Yes,4,3,26,7,33668,31984,5,0,0,30,Parts_change,Service_center,4,1986,Non Metro,Punjab,North,3,2,3,3,Silver1
951,951,952,59,Female,Old,Dehradun,122,Mobile/Tablet,iOS,Yes,4,5,4,1,33668,25924,23,1,3,9,Technical_Queries,Customer_support,4,0,Non Metro,Uttrakhand,North,4,4,7,2,Gold1
952,952,953,28,Female,Young,Moradabad,165,Laptop/PC,Linux,Yes,1,10,45,18,89528,74308,17,0,0,17,Parts_change,Service_center,5,697,Non Metro,Uttar Pradesh,North,9,9,6,5,Gold2
953,953,954,45,Male,Middle,Jamshedpur,139,Laptop/PC,Linux,No,2,3,39,11,86114,66307,23,0,0,39,Product_upgrade,Customer_support,3,25834,Non Metro,Jharkhand,East,3,7,6,5,Gold2
954,954,955,43,Male,Middle,Ujjain,58,Laptop/PC,Windows,No,3,3,12,3,47192,41528,12,1,1,11,Parts_change,Service_center,4,1008,Non Metro,Punjab,North,6,3,5,3,Silver1
955,955,956,59,Female,Old,Mumbai,112,Mobile/Tablet,iOS,No,4,1,9,2,33668,27944,17,1,0,12,Technical_Queries,Customer_support,5,0,Metro,Maharashtra,South,1,2,7,2,Gold1
956,956,957,40,Female,Middle,Jalandhar,171,Mobile/Tablet,Android,No,2,6,35,10,86114,75780,12,0,0,31,Parts_change,Service_center,4,753,Non Metro,Punjab,North,7,4,6,4,Gold1
957,957,958,32,Male,Young,Raipur,168,Mobile/Tablet,iOS,No,0,6,28,11,56323,45621,19,0,0,36,Product_upgrade,Customer_support,2,16896,Non Metro,Chattisgarh,East,9,4,9,4,Platinum1
958,958,959,30,Male,Young,Raipur,180,Laptop/PC,Windows,Yes,2,6,50,20,86114,81808,5,0,0,27,Product_upgrade,Customer_support,2,25834,Non Metro,Chattisgarh,East,5,3,6,5,Gold1
959,959,960,34,Male,Young,Durgapur,151,Laptop/PC,Linux,No,0,6,57,22,56323,49564,12,0,0,38,Product_upgrade,Customer_support,3,16896,Non Metro,West Bengal,East,5,8,5,5,Silver2
960,960,961,18,Female,Young,Raipur,158,Laptop/PC,Linux,No,0,7,52,20,56323,46748,17,1,4,8,Parts_change,Service_center,4,454,Non Metro,Chattisgarh,East,7,9,5,5,Silver2
961,961,962,28,Female,Young,Kanpur,198,Laptop/PC,Windows,Yes,2,9,59,23,86114,69752,19,1,1,11,Parts_change,Service_center,4,1531,Non Metro,Uttar Pradesh,North,3,2,6,5,Gold1
962,962,963,34,Male,Young,Jamshedpur,143,Laptop/PC,Windows,No,2,9,48,19,86114,69752,19,0,0,27,Product_upgrade,Customer_support,5,25834,Non Metro,Jharkhand,East,5,3,6,5,Gold1
963,963,964,39,Female,Middle,Jamshedpur,149,Mobile/Tablet,Android,No,2,7,24,7,86114,75780,12,0,0,21,Parts_change,Service_center,5,1003,Non Metro,Jharkhand,East,5,3,6,3,Gold1
964,964,965,54,Female,Old,Hubli–Dharwad,120,Laptop/PC,Windows,Yes,3,3,13,3,47192,39169,17,1,2,10,Technical_Queries,Customer_support,5,0,Non Metro,Karnartaka,South,2,2,5,3,Silver1
965,965,966,54,Female,Old,BokaroSteelCity,114,Mobile/Tablet,Android,Yes,3,6,4,1,47192,39169,17,1,2,10,Parts_change,Service_center,5,2274,Non Metro,Jharkhand,East,1,2,5,2,Silver1
966,966,967,27,Female,Young,Bhilai,214,Mobile/Tablet,iOS,No,2,10,48,19,86114,71474,17,1,1,11,Technical_Queries,Customer_support,4,0,Non Metro,Chattisgarh,East,5,3,10,5,Platinum1
967,967,968,44,Female,Middle,Tiruppur,70,Mobile/Tablet,iOS,No,2,7,36,10,86114,81808,5,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,5,3,10,4,Platinum1
968,968,969,30,Male,Young,Jamnagar,132,Mobile/Tablet,Android,No,2,7,51,20,86114,81808,5,1,10,2,Technical_Queries,Remote_sharing,4,0,Non Metro,Gujrat,West,9,4,6,5,Gold1
969,969,970,40,Female,Middle,Nanded,140,Laptop/PC,Windows,No,2,8,35,10,86114,66307,23,0,0,36,Product_upgrade,Customer_support,5,25834,Non Metro,Maharashtra,South,6,3,6,4,Gold1
970,970,971,37,Male,Middle,Ujjain,117,Mobile/Tablet,iOS,Yes,3,7,36,10,47192,36337,23,1,2,10,Parts_change,Service_center,5,1813,Non Metro,Punjab,North,7,4,9,4,Platinum1
971,971,972,27,Male,Young,Patna,192,Laptop/PC,Linux,No,0,7,41,16,56323,53506,5,1,3,9,Parts_change,Service_center,4,1667,Non Metro,Bihar,East,8,9,5,5,Silver2
972,972,973,58,Male,Old,Siliguri,121,Laptop/PC,Windows,Yes,4,6,24,7,33668,27271,19,1,4,8,Technical_Queries,Customer_support,4,0,Non Metro,Assam,East,3,2,3,3,Silver1
973,973,974,47,Female,Old,Jodhpur,114,Mobile/Tablet,iOS,No,3,3,27,8,47192,39169,17,0,0,16,Product_upgrade,Customer_support,2,14157,Non Metro,Rajasthan,West,4,4,9,3,Platinum1
974,974,975,46,Female,Old,Chennai,103,Laptop/PC,Windows,Yes,5,3,25,7,78227,63363,19,1,2,10,Parts_change,Service_center,5,1954,Metro,Tamil Nadu,South,4,4,6,3,Gold1
975,975,976,31,Female,Young,Kakinada,178,Mobile/Tablet,Android,No,1,4,57,22,89528,74308,17,0,0,28,Parts_change,Service_center,4,1174,Non Metro,Andhra Pradesh,South,7,4,6,5,Gold1
976,976,977,59,Female,Old,Kanpur,103,Mobile/Tablet,Android,No,5,5,15,4,78227,60234,23,1,8,4,Technical_Queries,Remote_sharing,4,0,Non Metro,Uttar Pradesh,North,2,2,6,3,Gold1
977,977,978,52,Female,Old,Patna,110,Laptop/PC,Windows,No,4,5,10,3,33668,25924,23,0,0,17,Product_upgrade,Customer_support,3,10100,Non Metro,Bihar,East,1,2,3,2,Silver1
978,978,979,40,Female,Middle,Kannur,144,Mobile/Tablet,iOS,Yes,2,8,21,6,86114,66307,23,0,0,30,Product_upgrade,Customer_support,2,25834,Non Metro,Kerela,South,3,2,10,3,Platinum1
979,979,980,54,Female,Old,Malappuram,122,Mobile/Tablet,iOS,Yes,5,6,7,2,78227,60234,23,0,0,18,Product_upgrade,Customer_support,2,23468,Non Metro,Kerela,South,2,2,10,2,Platinum1
980,980,981,38,Female,Middle,Bijapur,127,Laptop/PC,Windows,No,2,7,17,5,86114,71474,17,1,0,12,Parts_change,Service_center,5,851,Non Metro,Karnartaka,South,3,2,6,3,Gold1
981,981,982,49,Female,Old,Mysore,137,Laptop/PC,Windows,Yes,3,1,19,5,47192,38225,19,1,8,4,Technical_Queries,Customer_support,4,0,Non Metro,Karnartaka,South,3,2,5,3,Silver1
982,982,983,24,Male,Young,Hyderabad,138,Mobile/Tablet,iOS,Yes,1,1,44,17,89528,68936,23,1,9,3,Technical_Queries,Customer_support,5,0,Metro,Telangana,South,7,4,10,5,Platinum1
983,983,984,49,Male,Old,Allahabad,114,Laptop/PC,Linux,Yes,3,1,22,6,47192,36337,23,1,9,3,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,3,7,5,3,Silver2
984,984,985,35,Female,Old,Surat,199,Laptop/PC,Linux,Yes,3,6,17,5,47192,44832,5,0,0,21,Product_upgrade,Customer_support,4,14157,Metro,Gujrat,West,1,7,5,3,Silver2
985,985,986,34,Male,Young,Kakinada,155,Mobile/Tablet,iOS,Yes,0,6,42,16,56323,53506,5,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Andhra Pradesh,South,8,4,9,5,Platinum1
986,986,987,50,Female,Old,Dhanbad,145,Laptop/PC,Windows,No,4,3,29,8,33668,27944,17,1,0,12,Parts_change,Service_center,5,1719,Non Metro,Jharkhand,East,1,2,3,3,Silver1
987,987,988,33,Male,Young,Madurai,215,Laptop/PC,Windows,No,2,3,55,22,86114,66307,23,1,6,6,Technical_Queries,Remote_sharing,4,0,Non Metro,Tamil Nadu,South,4,4,6,5,Gold1
988,988,989,36,Female,Middle,Visakhapatnam,108,Mobile/Tablet,Android,Yes,3,8,16,4,47192,41528,12,1,10,2,Technical_Queries,Customer_support,5,0,Metro,Andhra Pradesh,South,5,3,5,3,Silver1
989,989,990,41,Male,Middle,Amritsar,112,Laptop/PC,Windows,Yes,3,6,10,3,47192,41528,12,0,0,37,Product_upgrade,Customer_support,5,14157,Non Metro,Punjab,North,4,4,5,2,Silver1
990,990,991,25,Female,Young,Guwahati,209,Mobile/Tablet,Android,Yes,0,7,55,22,56323,49564,12,0,0,31,Parts_change,Service_center,4,1415,Non Metro,Assam,East,3,2,5,5,Silver1
991,991,992,43,Male,Middle,Vadodara,147,Mobile/Tablet,iOS,No,4,6,28,8,33668,27944,17,0,0,14,Parts_change,Service_center,4,1961,Non Metro,Gujrat,West,4,4,7,3,Gold1
992,992,993,39,Male,Middle,Mysore,173,Mobile/Tablet,iOS,No,4,3,38,11,33668,27271,19,1,4,8,Technical_Queries,Customer_support,4,0,Non Metro,Karnartaka,South,5,3,7,5,Gold1
993,993,994,28,Female,Young,Bikaner,184,Laptop/PC,Windows,Yes,2,10,60,24,86114,81808,5,0,0,35,Parts_change,Service_center,5,533,Non Metro,Rajasthan,West,7,4,6,5,Gold1
994,994,995,42,Male,Middle,Jhansi,173,Laptop/PC,Windows,No,4,8,29,8,33668,27944,17,0,0,33,Product_upgrade,Customer_support,3,10100,Non Metro,Uttar Pradesh,North,3,2,3,3,Silver1
995,995,996,33,Male,Young,Jamnagar,133,Laptop/PC,Linux,Yes,2,8,48,19,86114,69752,19,0,0,32,Parts_change,Service_center,5,2368,Non Metro,Gujrat,West,5,8,6,5,Gold2
996,996,997,32,Female,Young,Hyderabad,206,Mobile/Tablet,Android,Yes,3,9,50,20,47192,44832,5,1,8,4,Technical_Queries,Customer_support,5,0,Metro,Telangana,South,5,3,5,5,Silver1
997,997,998,47,Female,Old,Raipur,102,Laptop/PC,Windows,Yes,5,1,28,8,78227,60234,23,1,10,2,Technical_Queries,Customer_support,4,0,Non Metro,Chattisgarh,East,3,2,6,3,Gold1
998,998,999,60,Female,Old,Jabalpur,110,Laptop/PC,Linux,No,4,1,8,2,33668,27944,17,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Madhya Pradesh,West,4,9,3,2,Silver2
999,999,1000,43,Female,Middle,Delhi,86,Laptop/PC,Windows,Yes,4,7,15,4,33668,27271,19,0,0,39,Product_upgrade,Customer_support,3,10100,Metro,Delhi,North,6,3,3,3,Silver1
